,age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
44475,25,student,single,secondary,cellular,10,aug,245,1,unknown,yes
44476,19,student,single,secondary,cellular,10,aug,168,1,success,yes
44477,40,blue-collar,married,secondary,cellular,10,aug,503,1,unknown,yes
44478,44,entrepreneur,married,tertiary,cellular,10,aug,412,1,unknown,yes
44479,33,management,married,tertiary,cellular,10,aug,447,1,failure,yes
44480,53,unemployed,married,secondary,cellular,10,aug,493,1,success,yes
44481,32,technician,married,secondary,cellular,10,aug,643,1,success,yes
44482,30,technician,single,tertiary,cellular,10,aug,263,1,failure,yes
44483,36,student,single,secondary,cellular,10,aug,304,1,success,yes
44484,56,technician,divorced,secondary,cellular,10,aug,507,1,success,yes
44485,34,management,married,tertiary,cellular,10,aug,122,1,unknown,no
44486,38,entrepreneur,single,secondary,cellular,10,aug,223,1,failure,yes
44487,70,retired,married,primary,telephone,10,aug,365,2,success,no
44488,22,self-employed,single,secondary,cellular,10,aug,164,1,other,yes
44489,34,technician,single,secondary,cellular,10,aug,356,3,success,yes
44490,46,self-employed,divorced,secondary,unknown,10,aug,6,1,unknown,no
44491,29,admin.,single,secondary,cellular,10,aug,317,2,failure,yes
44492,29,blue-collar,single,tertiary,cellular,10,aug,170,2,unknown,no
44493,61,retired,married,secondary,telephone,10,aug,520,1,success,yes
44494,62,blue-collar,married,secondary,cellular,11,aug,146,1,failure,yes
44495,55,technician,married,secondary,cellular,11,aug,248,1,success,no
44496,24,student,single,secondary,cellular,11,aug,643,1,unknown,yes
44497,28,services,single,secondary,unknown,11,aug,61,1,unknown,no
44498,65,entrepreneur,married,tertiary,telephone,11,aug,425,1,success,yes
44499,70,retired,married,primary,cellular,11,aug,632,1,other,yes
44500,60,technician,married,secondary,cellular,11,aug,329,2,success,yes
44501,30,student,single,secondary,cellular,11,aug,233,1,success,yes
44502,51,management,married,tertiary,cellular,11,aug,237,1,success,yes
44503,36,self-employed,single,tertiary,cellular,11,aug,361,2,success,yes
44504,42,management,married,tertiary,cellular,11,aug,370,1,success,yes
44505,58,management,married,secondary,cellular,11,aug,248,2,success,yes
44506,30,admin.,married,secondary,cellular,11,aug,443,3,unknown,no
44507,35,admin.,married,secondary,cellular,11,aug,643,2,success,yes
44508,35,technician,single,secondary,cellular,11,aug,159,2,failure,no
44509,35,technician,married,tertiary,cellular,11,aug,222,3,success,yes
44510,43,blue-collar,married,secondary,cellular,12,aug,235,2,success,yes
44511,34,technician,single,secondary,cellular,12,aug,176,1,failure,no
44512,70,retired,married,primary,telephone,12,aug,345,1,failure,yes
44513,34,blue-collar,married,secondary,cellular,12,aug,352,1,failure,yes
44514,35,blue-collar,married,secondary,cellular,12,aug,323,1,success,yes
44515,39,blue-collar,married,secondary,cellular,12,aug,357,1,success,yes
44516,32,student,single,secondary,cellular,12,aug,192,1,failure,no
44517,70,retired,married,secondary,cellular,12,aug,350,1,success,yes
44518,29,management,single,tertiary,cellular,12,aug,176,1,failure,no
44519,35,self-employed,married,tertiary,cellular,12,aug,175,3,success,yes
44520,41,admin.,married,secondary,cellular,12,aug,411,1,unknown,yes
44521,25,student,single,secondary,cellular,12,aug,361,1,unknown,yes
44522,51,blue-collar,married,secondary,cellular,12,aug,643,3,unknown,yes
44523,48,unemployed,married,secondary,cellular,12,aug,504,2,success,yes
44524,28,management,single,tertiary,unknown,12,aug,17,1,unknown,no
44525,26,unemployed,single,secondary,cellular,12,aug,312,3,success,yes
44526,27,self-employed,single,tertiary,cellular,12,aug,187,2,unknown,no
44527,55,blue-collar,married,secondary,cellular,12,aug,265,1,success,yes
44528,27,student,single,secondary,cellular,12,aug,126,1,failure,no
44529,44,technician,divorced,secondary,unknown,12,aug,18,1,success,no
44530,44,management,married,tertiary,telephone,12,aug,201,1,success,yes
44531,31,management,married,tertiary,cellular,12,aug,157,2,unknown,no
44532,49,services,married,primary,cellular,13,aug,261,1,success,yes
44533,29,self-employed,single,tertiary,unknown,13,aug,461,1,unknown,yes
44534,67,housemaid,divorced,secondary,cellular,13,aug,222,4,unknown,yes
44535,42,admin.,divorced,secondary,cellular,13,aug,633,1,other,yes
44536,48,technician,single,secondary,cellular,13,aug,183,1,unknown,no
44537,50,technician,divorced,secondary,cellular,13,aug,120,2,failure,no
44538,58,admin.,married,secondary,cellular,13,aug,643,1,success,yes
44539,35,management,married,tertiary,cellular,13,aug,394,6,unknown,yes
44540,45,management,married,tertiary,cellular,13,aug,177,6,success,yes
44541,30,technician,single,secondary,cellular,13,aug,173,4,failure,no
44542,30,services,single,secondary,unknown,13,aug,75,1,unknown,no
44543,37,technician,married,tertiary,cellular,13,aug,287,3,success,yes
44544,35,management,divorced,tertiary,cellular,13,aug,199,3,other,yes
44545,28,admin.,single,secondary,cellular,13,aug,166,1,failure,no
44546,24,student,single,secondary,cellular,13,aug,161,4,unknown,no
44547,34,management,single,secondary,unknown,13,aug,9,1,unknown,no
44548,61,retired,married,secondary,cellular,13,aug,211,3,success,yes
44549,34,services,married,secondary,unknown,13,aug,12,1,unknown,no
44550,60,technician,divorced,secondary,cellular,16,aug,318,2,unknown,yes
44551,39,admin.,married,secondary,cellular,16,aug,143,2,failure,no
44552,30,admin.,single,secondary,cellular,16,aug,140,3,other,no
44553,60,services,married,tertiary,cellular,16,aug,239,3,other,yes
44554,29,technician,single,secondary,cellular,16,aug,159,2,success,no
44555,33,technician,married,secondary,cellular,16,aug,205,3,success,yes
44556,25,services,single,secondary,cellular,16,aug,111,2,other,no
44557,29,management,single,tertiary,cellular,16,aug,200,2,other,no
44558,27,blue-collar,single,secondary,cellular,16,aug,265,3,success,yes
44559,24,student,single,tertiary,cellular,16,aug,98,3,other,no
44560,27,admin.,single,secondary,unknown,17,aug,8,1,unknown,no
44561,36,entrepreneur,married,secondary,unknown,17,aug,6,1,unknown,no
44562,53,admin.,married,secondary,cellular,17,aug,128,4,unknown,no
44563,65,retired,married,primary,cellular,18,aug,643,4,unknown,yes
44564,37,management,single,tertiary,cellular,18,aug,95,3,failure,no
44565,61,retired,married,tertiary,cellular,18,aug,212,6,success,no
44566,24,student,single,secondary,cellular,19,aug,418,6,success,yes
44567,32,student,single,secondary,cellular,19,aug,144,3,other,no
44568,61,blue-collar,married,secondary,telephone,19,aug,173,6,failure,no
44569,30,technician,single,secondary,unknown,20,aug,45,1,unknown,no
44570,30,admin.,single,secondary,unknown,20,aug,107,1,unknown,no
44571,23,admin.,single,secondary,unknown,20,aug,22,1,unknown,no
44572,21,student,single,secondary,unknown,20,aug,6,1,unknown,no
44573,22,services,single,secondary,unknown,20,aug,4,1,unknown,no
44574,26,student,single,secondary,unknown,21,aug,11,1,other,no
44575,48,admin.,divorced,secondary,unknown,22,aug,11,1,unknown,no
44576,40,management,single,tertiary,unknown,22,aug,4,1,unknown,no
44577,34,technician,single,tertiary,cellular,23,aug,220,6,other,no
44578,21,student,single,primary,unknown,24,aug,11,1,unknown,no
44579,28,services,single,secondary,unknown,24,aug,5,1,unknown,no
44580,29,student,single,secondary,unknown,24,aug,26,1,unknown,no
44581,29,admin.,married,secondary,unknown,25,aug,6,1,unknown,no
44582,35,admin.,married,secondary,unknown,25,aug,5,1,success,no
44583,38,blue-collar,single,primary,unknown,25,aug,17,1,unknown,no
44584,23,student,single,secondary,unknown,27,aug,4,1,unknown,no
44585,45,services,single,secondary,unknown,27,aug,643,1,unknown,no
44586,20,student,single,primary,unknown,28,aug,27,1,unknown,no
44587,30,blue-collar,married,primary,unknown,28,aug,5,1,other,no
44588,23,management,single,tertiary,unknown,28,aug,7,1,unknown,no
44589,27,student,single,primary,unknown,28,aug,8,1,unknown,no
44590,34,entrepreneur,married,secondary,unknown,30,aug,28,1,unknown,no
44591,57,retired,married,tertiary,cellular,31,aug,643,1,unknown,yes
44592,36,management,married,tertiary,cellular,31,aug,324,1,failure,no
44593,63,admin.,married,secondary,cellular,31,aug,253,5,unknown,yes
44594,55,unemployed,married,primary,cellular,31,aug,241,1,failure,no
44595,36,admin.,single,tertiary,cellular,31,aug,185,1,failure,yes
44596,61,housemaid,married,primary,cellular,31,aug,443,2,failure,yes
44597,52,self-employed,married,tertiary,cellular,31,aug,634,3,other,yes
44598,34,admin.,single,tertiary,unknown,31,aug,34,1,unknown,yes
44599,62,unemployed,married,primary,cellular,31,aug,298,2,other,no
44600,31,technician,single,secondary,unknown,31,aug,27,1,unknown,no
44601,60,management,married,tertiary,cellular,31,aug,415,5,other,yes
44602,28,management,single,tertiary,cellular,1,sep,222,2,unknown,yes
44603,69,technician,married,secondary,cellular,1,sep,643,1,other,no
44604,36,management,single,tertiary,cellular,1,sep,161,1,failure,no
44605,60,management,married,tertiary,cellular,1,sep,643,1,success,yes
44606,32,admin.,married,secondary,cellular,1,sep,643,1,failure,yes
44607,34,management,married,tertiary,cellular,1,sep,300,1,other,yes
44608,34,management,married,tertiary,cellular,1,sep,222,1,failure,no
44609,31,services,single,secondary,cellular,1,sep,481,1,failure,yes
44610,33,admin.,married,secondary,telephone,1,sep,104,3,unknown,no
44611,38,management,single,tertiary,cellular,1,sep,222,1,unknown,no
44612,28,blue-collar,single,secondary,cellular,1,sep,199,1,success,yes
44613,55,admin.,married,secondary,cellular,1,sep,193,1,success,yes
44614,65,retired,married,primary,cellular,1,sep,400,1,unknown,yes
44615,22,student,single,secondary,cellular,1,sep,327,1,unknown,yes
44616,65,retired,divorced,primary,cellular,1,sep,191,2,failure,no
44617,70,retired,married,primary,telephone,1,sep,643,1,other,no
44618,37,management,married,tertiary,cellular,1,sep,265,2,success,yes
44619,45,services,divorced,primary,telephone,1,sep,380,4,other,no
44620,45,technician,married,secondary,cellular,1,sep,643,2,unknown,no
44621,65,technician,married,secondary,cellular,1,sep,95,2,unknown,no
44622,29,blue-collar,married,secondary,cellular,1,sep,367,1,failure,no
44623,41,technician,married,secondary,telephone,1,sep,150,1,unknown,no
44624,35,management,single,tertiary,cellular,1,sep,238,1,unknown,yes
44625,33,admin.,single,tertiary,cellular,1,sep,293,2,success,yes
44626,70,retired,married,primary,cellular,1,sep,532,2,success,yes
44627,18,student,single,secondary,cellular,1,sep,425,1,unknown,no
44628,59,management,married,tertiary,telephone,1,sep,194,2,failure,no
44629,22,services,single,secondary,telephone,1,sep,232,1,failure,no
44630,30,self-employed,married,tertiary,unknown,1,sep,20,1,other,no
44631,28,services,married,secondary,unknown,2,sep,10,1,unknown,no
44632,27,admin.,single,secondary,unknown,2,sep,4,1,unknown,no
44633,32,student,single,secondary,cellular,2,sep,281,2,failure,no
44634,48,blue-collar,single,secondary,cellular,2,sep,643,1,failure,yes
44635,33,entrepreneur,single,tertiary,cellular,2,sep,291,3,unknown,yes
44636,53,blue-collar,married,secondary,cellular,2,sep,128,3,other,no
44637,27,technician,single,tertiary,cellular,2,sep,529,2,success,yes
44638,62,management,married,secondary,cellular,2,sep,236,1,other,yes
44639,63,blue-collar,married,secondary,telephone,2,sep,173,1,failure,no
44640,38,management,married,tertiary,cellular,2,sep,362,1,other,yes
44641,31,management,single,tertiary,cellular,2,sep,114,2,failure,no
44642,35,technician,married,secondary,cellular,2,sep,97,6,failure,no
44643,37,admin.,single,tertiary,cellular,2,sep,238,1,failure,no
44644,21,student,single,secondary,cellular,2,sep,115,3,unknown,no
44645,22,student,single,secondary,cellular,2,sep,154,1,unknown,no
44646,25,student,single,secondary,cellular,2,sep,643,2,unknown,yes
44647,41,unemployed,single,tertiary,cellular,2,sep,404,1,success,yes
44648,25,student,single,secondary,cellular,2,sep,382,1,success,yes
44649,25,technician,single,secondary,cellular,2,sep,206,6,other,no
44650,48,management,married,tertiary,cellular,3,sep,116,2,other,no
44651,32,services,single,tertiary,cellular,3,sep,110,6,other,no
44652,70,retired,married,primary,telephone,3,sep,318,1,unknown,no
44653,27,student,single,tertiary,cellular,3,sep,431,1,success,yes
44654,32,management,married,tertiary,cellular,3,sep,251,3,success,no
44655,40,technician,married,tertiary,cellular,3,sep,240,3,unknown,no
44656,49,admin.,single,tertiary,cellular,3,sep,252,2,success,yes
44657,39,services,single,secondary,cellular,3,sep,213,1,success,yes
44658,35,admin.,married,secondary,cellular,3,sep,643,2,unknown,no
44659,57,retired,married,primary,cellular,3,sep,126,1,success,no
44660,70,retired,divorced,secondary,telephone,3,sep,228,1,failure,no
44661,60,admin.,married,secondary,cellular,3,sep,177,2,success,no
44662,43,technician,married,secondary,cellular,3,sep,219,3,success,yes
44663,27,self-employed,single,tertiary,telephone,3,sep,543,6,failure,no
44664,55,blue-collar,married,primary,unknown,4,sep,15,1,unknown,no
44665,41,housemaid,married,primary,unknown,4,sep,9,1,unknown,no
44666,32,technician,single,secondary,unknown,5,sep,13,1,other,no
44667,22,student,single,secondary,unknown,5,sep,11,1,unknown,no
44668,51,technician,married,secondary,cellular,6,sep,114,2,unknown,no
44669,38,management,single,tertiary,cellular,6,sep,387,2,success,no
44670,52,management,married,secondary,unknown,6,sep,310,1,failure,yes
44671,70,housemaid,married,primary,cellular,6,sep,109,3,other,no
44672,48,management,married,tertiary,cellular,6,sep,194,2,failure,yes
44673,29,unemployed,single,secondary,cellular,6,sep,245,1,unknown,yes
44674,32,entrepreneur,married,secondary,cellular,6,sep,440,1,failure,yes
44675,43,admin.,single,secondary,cellular,6,sep,369,3,other,yes
44676,39,admin.,married,secondary,unknown,6,sep,36,1,unknown,no
44677,65,admin.,married,secondary,cellular,6,sep,255,1,success,yes
44678,70,retired,married,secondary,cellular,6,sep,312,1,unknown,yes
44679,61,admin.,divorced,secondary,cellular,6,sep,145,1,other,no
44680,33,blue-collar,single,secondary,cellular,6,sep,224,1,other,yes
44681,34,technician,married,secondary,cellular,6,sep,127,2,other,no
44682,33,technician,married,tertiary,unknown,6,sep,11,1,other,no
44683,34,admin.,married,tertiary,cellular,6,sep,136,1,failure,no
44684,70,retired,divorced,primary,telephone,6,sep,113,5,other,no
44685,26,technician,single,secondary,cellular,6,sep,415,1,other,yes
44686,37,services,married,secondary,cellular,6,sep,643,1,success,yes
44687,52,management,married,tertiary,cellular,6,sep,313,1,success,no
44688,38,entrepreneur,married,tertiary,cellular,6,sep,218,2,success,no
44689,33,admin.,married,secondary,unknown,6,sep,35,1,unknown,no
44690,33,admin.,married,secondary,cellular,6,sep,250,3,unknown,yes
44691,32,technician,single,secondary,cellular,6,sep,125,2,unknown,no
44692,38,management,married,tertiary,unknown,6,sep,8,1,unknown,no
44693,26,admin.,single,tertiary,cellular,6,sep,164,2,success,no
44694,53,admin.,married,secondary,telephone,6,sep,353,1,failure,no
44695,34,unemployed,single,secondary,cellular,6,sep,643,3,unknown,no
44696,27,management,single,tertiary,cellular,7,sep,643,1,failure,no
44697,45,blue-collar,married,tertiary,cellular,7,sep,314,1,unknown,yes
44698,27,services,single,secondary,unknown,7,sep,11,1,unknown,no
44699,65,retired,married,secondary,cellular,7,sep,127,1,failure,no
44700,37,management,married,tertiary,cellular,7,sep,337,1,success,yes
44701,31,technician,married,tertiary,cellular,7,sep,179,1,failure,no
44702,28,management,single,tertiary,cellular,7,sep,201,1,unknown,yes
44703,36,admin.,married,secondary,cellular,7,sep,120,3,unknown,no
44704,26,unemployed,single,secondary,unknown,7,sep,8,1,unknown,no
44705,43,management,divorced,tertiary,cellular,7,sep,332,5,unknown,no
44706,61,retired,married,primary,cellular,7,sep,288,3,unknown,yes
44707,32,blue-collar,married,primary,cellular,7,sep,492,3,other,yes
44708,51,management,single,tertiary,cellular,8,sep,638,1,success,yes
44709,38,admin.,married,secondary,cellular,8,sep,210,1,success,yes
44710,31,technician,married,tertiary,cellular,8,sep,213,4,success,no
44711,46,admin.,married,secondary,cellular,8,sep,149,2,failure,no
44712,34,management,divorced,tertiary,cellular,8,sep,220,2,success,yes
